quarter,gdp_level,gdp_qoq_pct,gdp_yoy_pct,trends_arbeitslosigkeit,trends_arbeitslosengeld,trends_kurzarbeit,trends_jobsuche,trends_insolvenz,trends_kredit,trends_immobilien_kaufen,trends_auto_kaufen,trends_urlaub_buchen,trends_arbeitslosigkeit_lag1,trends_arbeitslosigkeit_lag2,trends_arbeitslosengeld_lag1,trends_arbeitslosengeld_lag2,trends_kurzarbeit_lag1,trends_kurzarbeit_lag2,trends_jobsuche_lag1,trends_jobsuche_lag2,trends_insolvenz_lag1,trends_insolvenz_lag2,trends_kredit_lag1,trends_kredit_lag2,trends_immobilien_kaufen_lag1,trends_immobilien_kaufen_lag2,trends_auto_kaufen_lag1,trends_auto_kaufen_lag2,trends_urlaub_buchen_lag1,trends_urlaub_buchen_lag2,trends_arbeitslosigkeit_roll2,trends_arbeitslosigkeit_roll4,trends_arbeitslosengeld_roll2,trends_arbeitslosengeld_roll4,trends_kurzarbeit_roll2,trends_kurzarbeit_roll4,trends_jobsuche_roll2,trends_jobsuche_roll4,trends_insolvenz_roll2,trends_insolvenz_roll4,trends_kredit_roll2,trends_kredit_roll4,trends_immobilien_kaufen_roll2,trends_immobilien_kaufen_roll4,trends_auto_kaufen_roll2,trends_auto_kaufen_roll4,trends_urlaub_buchen_roll2,trends_urlaub_buchen_roll4,trends_arbeitslosigkeit_qoq_pct,trends_arbeitslosengeld_qoq_pct,trends_kurzarbeit_qoq_pct,trends_jobsuche_qoq_pct,trends_insolvenz_qoq_pct,trends_kredit_qoq_pct,trends_immobilien_kaufen_qoq_pct,trends_auto_kaufen_qoq_pct,trends_urlaub_buchen_qoq_pct,gdp_qoq_pct_lag1,gdp_yoy_pct_lag1,gdp_qoq_pct_lag4,gdp_yoy_pct_lag4
2016Q1,78968.9,1.1,2.5,1.0,4.0,0.5,3.0,2.3333333333333335,70.66666666666667,31.666666666666668,39.333333333333336,12.666666666666666,1.0,1.0,3.6666666666666665,4.0,0.16666666666666666,0.16666666666666666,3.0,3.3333333333333335,2.6666666666666665,2.6666666666666665,53.0,61.666666666666664,29.0,36.333333333333336,34.666666666666664,37.0,6.0,14.333333333333334,1.0,1.0,3.8333333333333326,3.833333333333333,0.3333333333333333,0.29166666666666663,3.0,3.166666666666667,2.499999999999999,2.4166666666666665,61.83333333333334,62.083333333333336,30.33333333333333,32.25,37.0,35.58333333333333,9.333333333333332,12.333333333333334,0.0,9.090909090909104,200.0,0.0,-12.49999999999999,33.33333333333335,9.195402298850585,13.461538461538481,111.11111111111111,0.4,1.4,0.0,1.1
2016Q2,78923.6,-0.1,1.9,1.0,3.6666666666666665,0.0,3.0,2.0,65.33333333333333,32.666666666666664,38.666666666666664,13.333333333333334,1.0,1.0,4.0,3.6666666666666665,0.5,0.16666666666666666,3.0,3.0,2.3333333333333335,2.6666666666666665,70.66666666666667,53.0,31.666666666666668,29.0,39.333333333333336,34.666666666666664,12.666666666666666,6.0,1.0,1.0,3.8333333333333326,3.833333333333333,0.25,0.20833333333333331,3.0,3.083333333333333,2.166666666666666,2.4166666666666665,68.0,62.66666666666666,32.16666666666666,32.416666666666664,39.0,37.416666666666664,13.0,11.583333333333334,0.0,-8.333333333333337,-100.0,0.0,-14.28571428571429,-7.547169811320764,3.157894736842093,-1.6949152542372947,5.2631578947368585,1.1,2.5,0.6,1.2
2016Q3,79356.6,0.5,2.1,1.0,3.0,0.3333333333333333,2.6666666666666665,2.0,64.0,33.0,36.0,14.333333333333334,1.0,1.0,3.6666666666666665,4.0,0.0,0.5,3.0,3.0,2.0,2.3333333333333335,65.33333333333333,70.66666666666667,32.666666666666664,31.666666666666668,38.666666666666664,39.333333333333336,13.333333333333334,12.666666666666666,1.0,1.0,3.3333333333333326,3.583333333333333,0.16666666666666666,0.25,2.833333333333334,2.916666666666667,2.0,2.25,64.66666666666667,63.25,32.83333333333332,31.583333333333332,37.33333333333333,37.166666666666664,13.833333333333334,11.583333333333332,0.0,-18.181818181818176,,-11.111111111111116,0.0,-2.0408163265306034,1.0204081632653184,-6.896551724137923,7.499999999999996,-0.1,1.9,0.4,1.4
2016Q4,79836.3,0.6,2.3,1.0,3.3333333333333335,0.16666666666666666,2.3333333333333335,2.0,60.0,28.0,31.666666666666668,6.333333333333333,1.0,1.0,3.0,3.6666666666666665,0.3333333333333333,0.0,2.6666666666666665,3.0,2.0,2.0,64.0,65.33333333333333,33.0,32.666666666666664,36.0,38.666666666666664,14.333333333333334,13.333333333333334,1.0,1.0,3.166666666666666,3.5,0.25,0.24999999999999997,2.500000000000001,2.75,2.0,2.0833333333333335,62.00000000000001,65.0,30.499999999999993,31.333333333333332,33.833333333333336,36.41666666666667,10.333333333333334,11.666666666666666,0.0,11.111111111111116,-50.0,-12.49999999999999,0.0,-6.25,-15.151515151515149,-12.037037037037035,-55.81395348837211,0.5,2.1,0.4,1.4
2017Q1,80622.4,1.0,2.1,1.0,4.0,0.16666666666666666,2.3333333333333335,2.0,71.66666666666667,31.666666666666668,40.666666666666664,13.333333333333334,1.0,1.0,3.3333333333333335,3.0,0.16666666666666666,0.3333333333333333,2.3333333333333335,2.6666666666666665,2.0,2.0,60.0,64.0,28.0,33.0,31.666666666666668,36.0,6.333333333333333,14.333333333333334,1.0,1.0,3.666666666666666,3.5,0.16666666666666666,0.16666666666666663,2.3333333333333335,2.5833333333333335,2.0,2.0,65.83333333333334,65.25,29.83333333333333,31.333333333333332,36.166666666666664,36.75,9.833333333333332,11.833333333333334,0.0,19.999999999999996,0.0,0.0,0.0,19.444444444444443,13.095238095238093,28.421052631578924,110.52631578947371,0.6,2.3,1.1,2.5
2017Q2,80882.4,0.3,2.5,1.0,3.0,0.16666666666666666,2.0,2.0,69.66666666666667,31.666666666666668,38.333333333333336,15.666666666666666,1.0,1.0,4.0,3.3333333333333335,0.16666666666666666,0.16666666666666666,2.3333333333333335,2.3333333333333335,2.0,2.0,71.66666666666667,60.0,31.666666666666668,28.0,40.666666666666664,31.666666666666668,13.333333333333334,6.333333333333333,1.0,1.0,3.499999999999999,3.3333333333333335,0.16666666666666666,0.20833333333333331,2.166666666666668,2.3333333333333335,2.0,2.0,70.66666666666669,66.33333333333334,31.666666666666668,31.083333333333336,39.5,36.66666666666667,14.5,12.416666666666666,0.0,-25.0,0.0,-14.28571428571429,0.0,-2.7906976744186074,0.0,-5.737704918032771,17.499999999999982,1.0,2.1,-0.1,1.9
2017Q3,81395.9,0.6,2.6,0.8333333333333334,3.3333333333333335,0.0,2.0,2.0,73.66666666666667,36.333333333333336,49.333333333333336,14.333333333333334,1.0,1.0,3.0,4.0,0.16666666666666666,0.16666666666666666,2.0,2.3333333333333335,2.0,2.0,69.66666666666667,71.66666666666667,31.666666666666668,31.666666666666668,38.333333333333336,40.666666666666664,15.666666666666666,13.333333333333334,0.9166666666666666,0.9583333333333334,3.166666666666666,3.416666666666667,0.08333333333333333,0.12499999999999997,2.0,2.166666666666667,2.0,2.0,71.66666666666669,68.75,33.99999999999999,31.916666666666668,43.833333333333336,40.0,15.0,12.416666666666666,-16.666666666666664,11.111111111111116,-100.0,0.0,0.0,5.741626794258381,14.73684210526316,28.695652173913032,-8.51063829787233,0.3,2.5,0.5,2.1
2017Q4,81781.9,0.5,2.4,1.0,4.0,0.16666666666666666,2.0,2.3333333333333335,61.666666666666664,31.333333333333332,41.666666666666664,6.666666666666667,0.8333333333333334,1.0,3.3333333333333335,3.0,0.0,0.16666666666666666,2.0,2.0,2.0,2.0,73.66666666666667,69.66666666666667,36.333333333333336,31.666666666666668,49.333333333333336,38.333333333333336,14.333333333333334,15.666666666666666,0.9166666666666667,0.9583333333333334,3.666666666666666,3.5833333333333335,0.08333333333333333,0.12499999999999999,2.0,2.0833333333333335,2.166666666666666,2.083333333333333,67.66666666666667,69.16666666666667,33.83333333333333,32.75,45.5,42.5,10.5,12.5,19.999999999999996,19.999999999999996,,0.0,16.666666666666675,-16.289592760181005,-13.761467889908264,-15.540540540540547,-53.48837209302326,0.6,2.6,0.6,2.3
2018Q1,82249.0,0.6,2.0,1.0,4.333333333333333,0.0,2.0,2.3333333333333335,79.0,35.333333333333336,48.333333333333336,14.0,1.0,0.8333333333333334,4.0,3.3333333333333335,0.16666666666666666,0.0,2.0,2.0,2.3333333333333335,2.0,61.666666666666664,73.66666666666667,31.333333333333332,36.333333333333336,41.666666666666664,49.333333333333336,6.666666666666667,14.333333333333334,1.0,0.9583333333333334,4.166666666666666,3.6666666666666665,0.08333333333333333,0.08333333333333331,2.0,2.0,2.3333333333333335,2.1666666666666665,70.33333333333334,71.0,33.33333333333333,33.66666666666667,45.0,44.41666666666667,10.333333333333332,12.666666666666668,0.0,8.333333333333325,-100.0,0.0,0.0,28.10810810810811,12.765957446808528,16.000000000000014,110.00000000000001,0.5,2.4,1.0,2.1
2018Q2,82911.6,0.8,2.5,1.0,4.0,0.0,2.0,2.0,74.0,33.666666666666664,50.333333333333336,14.666666666666666,1.0,1.0,4.333333333333333,4.0,0.0,0.16666666666666666,2.0,2.0,2.3333333333333335,2.3333333333333335,79.0,61.666666666666664,35.333333333333336,31.333333333333332,48.333333333333336,41.666666666666664,14.0,6.666666666666667,1.0,0.9583333333333334,4.166666666666666,3.9166666666666665,0.0,0.04166666666666665,2.0,2.0,2.166666666666666,2.1666666666666665,76.5,72.08333333333333,34.5,34.16666666666667,49.333333333333336,47.416666666666664,14.333333333333332,12.416666666666668,0.0,-7.692307692307687,,0.0,-14.28571428571429,-6.329113924050633,-4.716981132075482,4.137931034482767,4.761904761904767,0.6,2.0,0.3,2.5
2018Q3,83252.1,0.4,2.3,0.6666666666666666,3.6666666666666665,0.0,2.0,2.0,76.0,36.666666666666664,47.0,14.666666666666666,1.0,1.0,4.0,4.333333333333333,0.0,0.0,2.0,2.0,2.0,2.3333333333333335,74.0,79.0,33.666666666666664,35.333333333333336,50.333333333333336,48.333333333333336,14.666666666666666,14.0,0.8333333333333333,0.9166666666666666,3.833333333333332,3.9999999999999996,0.0,0.04166666666666665,2.0,2.0,2.0,2.1666666666666665,75.0,72.66666666666666,35.16666666666666,34.25,48.66666666666667,46.83333333333333,14.666666666666666,12.5,-33.333333333333336,-8.333333333333337,,0.0,0.0,2.7027027027026973,8.910891089108919,-6.622516556291391,0.0,0.8,2.5,0.6,2.6
2018Q4,84033.0,0.9,2.8,1.0,3.6666666666666665,0.0,1.6666666666666667,2.0,68.66666666666667,28.666666666666668,40.666666666666664,8.0,0.6666666666666666,1.0,3.6666666666666665,4.0,0.0,0.0,2.0,2.0,2.0,2.0,76.0,74.0,36.666666666666664,33.666666666666664,47.0,50.333333333333336,14.666666666666666,14.666666666666666,0.8333333333333333,0.9166666666666666,3.6666666666666665,3.916666666666666,0.0,0.0,1.8333333333333344,1.9166666666666665,2.0,2.0833333333333335,72.33333333333334,74.41666666666667,32.66666666666666,33.583333333333336,43.83333333333333,46.58333333333333,11.333333333333332,12.833333333333334,50.0,0.0,,-16.666666666666664,0.0,-9.649122807017541,-21.818181818181813,-13.475177304964546,-45.454545454545446,0.4,2.3,0.5,2.4
2019Q1,84989.5,1.1,3.3,1.0,4.0,0.3333333333333333,2.0,2.0,81.66666666666667,34.333333333333336,46.666666666666664,15.0,1.0,0.6666666666666666,3.6666666666666665,3.6666666666666665,0.0,0.0,1.6666666666666667,2.0,2.0,2.0,68.66666666666667,76.0,28.666666666666668,36.666666666666664,40.666666666666664,47.0,8.0,14.666666666666666,1.0,0.9166666666666666,3.833333333333332,3.833333333333333,0.16666666666666666,0.08333333333333331,1.8333333333333344,1.9166666666666665,2.0,2.0,75.16666666666669,75.08333333333334,31.499999999999996,33.33333333333333,43.666666666666664,46.16666666666667,11.5,13.083333333333332,0.0,9.090909090909104,,19.999999999999996,0.0,18.93203883495145,19.76744186046513,14.754098360655732,87.5,0.9,2.8,0.6,2.0
2019Q2,84462.7,-0.6,1.9,0.8333333333333334,3.0,0.3333333333333333,1.3333333333333333,2.0,78.66666666666667,33.333333333333336,49.333333333333336,16.0,1.0,1.0,4.0,3.6666666666666665,0.3333333333333333,0.0,2.0,1.6666666666666667,2.0,2.0,81.66666666666667,68.66666666666667,34.333333333333336,28.666666666666668,46.666666666666664,40.666666666666664,15.0,8.0,0.9166666666666667,0.875,3.499999999999999,3.583333333333333,0.3333333333333333,0.16666666666666663,1.6666666666666674,1.7499999999999998,2.0,2.0,80.16666666666669,76.25,33.83333333333333,33.25,48.0,45.91666666666667,15.5,13.416666666666666,-16.666666666666664,-25.0,0.0,-33.333333333333336,0.0,-3.6734693877551017,-2.9126213592232997,5.714285714285716,6.666666666666665,1.1,3.3,0.8,2.5
2019Q3,84598.5,0.2,1.6,0.6666666666666666,3.3333333333333335,0.3333333333333333,2.0,2.0,80.66666666666667,37.0,54.0,14.666666666666666,0.8333333333333334,1.0,3.0,4.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,2.0,2.0,78.66666666666667,81.66666666666667,33.333333333333336,34.333333333333336,49.333333333333336,46.666666666666664,16.0,15.0,0.75,0.875,3.166666666666666,3.5,0.3333333333333333,0.24999999999999997,1.6666666666666674,1.75,2.0,2.0,79.66666666666669,77.41666666666667,35.16666666666666,33.333333333333336,51.66666666666667,47.66666666666667,15.333333333333332,13.416666666666666,-20.000000000000007,11.111111111111116,0.0,50.0,0.0,2.5423728813559254,10.999999999999988,9.459459459459453,-8.333333333333337,-0.6,1.9,0.4,2.3
2019Q4,84049.3,-0.6,0.0,1.0,3.3333333333333335,0.5,1.6666666666666667,2.0,74.66666666666667,30.333333333333332,47.666666666666664,7.666666666666667,0.6666666666666666,0.8333333333333334,3.3333333333333335,3.0,0.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,2.0,2.0,80.66666666666667,78.66666666666667,37.0,33.333333333333336,54.0,49.333333333333336,14.666666666666666,16.0,0.8333333333333333,0.875,3.3333333333333335,3.4166666666666665,0.41666666666666663,0.375,1.8333333333333344,1.75,2.0,2.0,77.66666666666669,78.91666666666667,33.66666666666666,33.75,50.83333333333333,49.416666666666664,11.166666666666666,13.333333333333334,50.0,0.0,50.0,-16.666666666666664,0.0,-7.438016528925617,-18.018018018018022,-11.728395061728403,-47.72727272727272,0.2,1.6,0.9,2.8
2020Q1,83116.4,-1.1,-2.2,1.0,6.0,33.666666666666664,1.6666666666666667,2.0,83.66666666666667,34.666666666666664,45.0,11.0,1.0,0.6666666666666666,3.3333333333333335,3.3333333333333335,0.5,0.3333333333333333,1.6666666666666667,2.0,2.0,2.0,74.66666666666667,80.66666666666667,30.333333333333332,37.0,47.666666666666664,54.0,7.666666666666667,14.666666666666666,1.0,0.875,4.666666666666666,3.916666666666667,17.083333333333332,8.708333333333332,1.6666666666666667,1.6666666666666665,2.0,2.0,79.16666666666669,79.41666666666667,32.49999999999999,33.83333333333333,46.33333333333333,49.0,9.333333333333332,12.333333333333332,0.0,79.99999999999999,6633.333333333333,0.0,0.0,12.05357142857142,14.28571428571428,-5.594405594405593,43.47826086956521,-0.6,0.0,1.1,3.3
2020Q2,72639.1,-12.6,-14.0,1.3333333333333333,6.333333333333333,34.0,1.3333333333333333,2.6666666666666665,82.33333333333333,44.666666666666664,47.0,4.0,1.0,1.0,6.0,3.3333333333333335,33.666666666666664,0.5,1.6666666666666667,1.6666666666666667,2.0,2.0,83.66666666666667,74.66666666666667,34.666666666666664,30.333333333333332,45.0,47.666666666666664,11.0,7.666666666666667,1.1666666666666665,1.0,6.166666666666666,4.75,33.83333333333333,17.125,1.5000000000000009,1.6666666666666667,2.3333333333333326,2.1666666666666665,83.0,80.33333333333333,39.66666666666666,36.666666666666664,46.0,48.41666666666667,7.499999999999999,9.333333333333332,33.33333333333333,5.555555555555558,0.990099009900991,-20.000000000000007,33.33333333333333,-1.5936254980079778,28.846153846153854,4.444444444444451,-63.63636363636363,-1.1,-2.2,-0.6,1.9
2020Q3,80989.9,11.5,-4.3,0.8333333333333334,4.666666666666667,10.333333333333334,1.3333333333333333,2.0,76.66666666666667,48.0,54.666666666666664,5.333333333333333,1.3333333333333333,1.0,6.333333333333333,6.0,34.0,33.666666666666664,1.3333333333333333,1.6666666666666667,2.6666666666666665,2.0,82.33333333333333,83.66666666666667,44.666666666666664,34.666666666666664,47.0,45.0,4.0,11.0,1.0833333333333333,1.0416666666666667,5.499999999999999,5.083333333333334,22.166666666666668,19.625,1.3333333333333333,1.5,2.3333333333333326,2.1666666666666665,79.5,79.33333333333334,46.33333333333333,39.416666666666664,50.83333333333333,48.583333333333336,4.666666666666666,7.0,-37.499999999999986,-26.315789473684205,-69.6078431372549,0.0,-25.0,-6.882591093117396,7.462686567164178,16.31205673758864,33.33333333333333,-12.6,-14.0,0.2,1.6
2020Q4,79788.6,-1.5,-5.1,1.0,4.333333333333333,9.666666666666666,1.0,1.3333333333333333,65.66666666666667,40.666666666666664,47.0,2.0,0.8333333333333334,1.3333333333333333,4.666666666666667,6.333333333333333,10.333333333333334,34.0,1.3333333333333333,1.3333333333333333,2.0,2.6666666666666665,76.66666666666667,82.33333333333333,48.0,44.666666666666664,54.666666666666664,47.0,5.333333333333333,4.0,0.9166666666666666,1.0416666666666667,4.499999999999999,5.333333333333333,10.0,21.916666666666664,1.1666666666666676,1.3333333333333333,1.666666666666666,1.9999999999999998,71.16666666666669,77.08333333333333,44.33333333333333,42.0,50.83333333333333,48.416666666666664,3.6666666666666656,5.583333333333333,19.999999999999996,-7.142857142857151,-6.451612903225823,-25.0,-33.333333333333336,-14.347826086956516,-15.277777777777779,-14.02439024390244,-62.5,11.5,-4.3,-0.6,0.0
2021Q1,79012.0,-1.0,-4.9,1.0,4.333333333333333,8.666666666666666,1.0,1.6666666666666667,84.66666666666667,51.666666666666664,56.333333333333336,3.3333333333333335,1.0,0.8333333333333334,4.333333333333333,4.666666666666667,9.666666666666666,10.333333333333334,1.0,1.3333333333333333,1.3333333333333333,2.0,65.66666666666667,76.66666666666667,40.666666666666664,48.0,47.0,54.666666666666664,2.0,5.333333333333333,1.0,1.0416666666666667,4.333333333333333,4.916666666666666,9.166666666666666,15.666666666666666,1.0,1.1666666666666665,1.4999999999999993,1.9166666666666667,75.16666666666669,77.33333333333334,46.16666666666666,46.25,51.66666666666667,51.25,2.666666666666666,3.6666666666666665,0.0,0.0,-10.344827586206895,0.0,25.00000000000002,28.93401015228425,27.04918032786885,19.8581560283688,66.66666666666667,-1.5,-5.1,-1.1,-2.2
2021Q2,82652.5,4.6,13.8,1.0,3.3333333333333335,6.0,1.0,1.0,69.0,44.333333333333336,55.0,10.666666666666666,1.0,1.0,4.333333333333333,4.333333333333333,8.666666666666666,9.666666666666666,1.0,1.0,1.6666666666666667,1.3333333333333333,84.66666666666667,65.66666666666667,51.666666666666664,40.666666666666664,56.333333333333336,47.0,3.3333333333333335,2.0,1.0,0.9583333333333334,3.833333333333332,4.166666666666667,7.333333333333333,8.666666666666666,1.0,1.0833333333333335,1.3333333333333326,1.5,76.83333333333334,74.0,47.99999999999999,46.16666666666667,55.66666666666667,53.25,6.999999999999999,5.333333333333333,0.0,-23.076923076923073,-30.76923076923076,0.0,-40.0,-18.503937007874015,-14.193548387096765,-2.3668639053254448,219.99999999999997,-1.0,-4.9,-12.6,-14.0
2021Q3,85244.8,3.1,5.3,0.5,3.3333333333333335,2.3333333333333335,1.0,1.0,66.66666666666667,42.666666666666664,52.666666666666664,10.333333333333334,1.0,1.0,3.3333333333333335,4.333333333333333,6.0,8.666666666666666,1.0,1.0,1.0,1.6666666666666667,69.0,84.66666666666667,44.333333333333336,51.666666666666664,55.0,56.333333333333336,10.666666666666666,3.3333333333333335,0.75,0.875,3.3333333333333335,3.833333333333333,4.166666666666667,6.666666666666666,1.0,1.0,1.0,1.25,67.83333333333334,71.5,43.49999999999999,44.833333333333336,53.83333333333333,52.75,10.5,6.583333333333334,-50.0,0.0,-61.111111111111114,0.0,0.0,-3.3816425120772875,-3.759398496240607,-4.2424242424242475,-3.124999999999989,4.6,13.8,11.5,-4.3
2021Q4,85473.6,0.3,7.1,1.0,3.0,4.666666666666667,1.0,1.0,60.666666666666664,36.0,45.666666666666664,5.0,0.5,1.0,3.3333333333333335,3.3333333333333335,2.3333333333333335,6.0,1.0,1.0,1.0,1.0,66.66666666666667,69.0,42.666666666666664,44.333333333333336,52.666666666666664,55.0,10.333333333333334,10.666666666666666,0.75,0.875,3.166666666666666,3.5,3.5,5.416666666666666,1.0,1.0,1.0,1.1666666666666667,63.66666666666667,70.25,39.33333333333333,43.66666666666667,49.166666666666664,52.416666666666664,7.666666666666666,7.333333333333334,100.0,-10.000000000000009,100.0,0.0,0.0,-9.000000000000007,-15.625,-13.291139240506332,-51.61290322580645,3.1,5.3,-1.5,-5.1
2022Q1,85737.6,0.3,8.5,1.0,3.6666666666666665,3.3333333333333335,1.0,1.0,80.33333333333333,41.333333333333336,52.0,12.0,1.0,0.5,3.0,3.3333333333333335,4.666666666666667,2.3333333333333335,1.0,1.0,1.0,1.0,60.666666666666664,66.66666666666667,36.0,42.666666666666664,45.666666666666664,52.666666666666664,5.0,10.333333333333334,1.0,0.875,3.333333333333332,3.3333333333333335,4.0,4.083333333333333,1.0,1.0,1.0,1.0,70.5,69.16666666666666,38.66666666666666,41.08333333333333,48.83333333333333,51.33333333333333,8.5,9.5,0.0,22.22222222222221,-28.57142857142857,0.0,0.0,32.417582417582416,14.814814814814813,13.868613138686147,140.0,0.3,7.1,-1.0,-4.9
2022Q2,88239.4,2.9,6.8,0.8333333333333334,3.0,2.0,1.0,1.0,81.66666666666667,34.666666666666664,45.333333333333336,16.0,1.0,1.0,3.6666666666666665,3.0,3.3333333333333335,4.666666666666667,1.0,1.0,1.0,1.0,80.33333333333333,60.666666666666664,41.333333333333336,36.0,52.0,45.666666666666664,12.0,5.0,0.9166666666666667,0.8333333333333334,3.333333333333332,3.25,2.666666666666667,3.0833333333333335,1.0,1.0,1.0,1.0,81.00000000000001,72.33333333333333,37.99999999999999,38.666666666666664,48.66666666666667,48.916666666666664,14.0,10.833333333333334,-16.666666666666664,-18.181818181818176,-40.0,0.0,0.0,1.6597510373444146,-16.129032258064523,-12.82051282051282,33.33333333333333,0.3,8.5,4.6,13.8
2022Q3,88241.1,0.0,3.5,0.5,3.3333333333333335,1.0,1.0,1.3333333333333333,75.66666666666667,33.0,43.666666666666664,13.0,0.8333333333333334,1.0,3.0,3.6666666666666665,2.0,3.3333333333333335,1.0,1.0,1.0,1.0,81.66666666666667,80.33333333333333,34.666666666666664,41.333333333333336,45.333333333333336,52.0,16.0,12.0,0.6666666666666667,0.8333333333333334,3.166666666666666,3.25,1.5,2.75,1.0,1.0,1.166666666666666,1.0833333333333333,78.66666666666669,74.58333333333333,33.83333333333333,36.25,44.5,46.666666666666664,14.5,11.5,-40.0,11.111111111111116,-50.0,0.0,33.33333333333333,-7.346938775510203,-4.807692307692301,-3.6764705882353033,-18.75,2.9,6.8,3.1,5.3
2022Q4,88219.0,0.0,3.2,1.0,3.0,0.8333333333333334,1.0,2.0,70.33333333333333,27.0,40.666666666666664,6.666666666666667,0.5,0.8333333333333334,3.3333333333333335,3.0,1.0,2.0,1.0,1.0,1.3333333333333333,1.0,75.66666666666667,81.66666666666667,33.0,34.666666666666664,43.666666666666664,45.333333333333336,13.0,16.0,0.75,0.8333333333333334,3.166666666666666,3.25,0.9166666666666667,1.7916666666666667,1.0,1.0,1.666666666666666,1.3333333333333333,73.0,77.0,29.999999999999993,34.0,42.166666666666664,45.41666666666667,9.833333333333332,11.916666666666666,100.0,-10.000000000000009,-16.666666666666664,0.0,50.0,-7.048458149779746,-18.181818181818176,-6.870229007633588,-48.71794871794871,0.0,3.5,0.3,7.1
2023Q1,88135.9,-0.1,2.8,1.0,4.0,0.5,1.0,2.0,79.33333333333333,30.666666666666668,46.0,12.333333333333334,1.0,0.5,3.0,3.3333333333333335,0.8333333333333334,1.0,1.0,1.0,2.0,1.3333333333333333,70.33333333333333,75.66666666666667,27.0,33.0,40.666666666666664,43.666666666666664,6.666666666666667,13.0,1.0,0.8333333333333334,3.499999999999999,3.333333333333333,0.6666666666666667,1.0833333333333333,1.0,1.0,2.0,1.5833333333333333,74.83333333333334,76.75,28.83333333333333,31.333333333333332,43.33333333333333,43.91666666666667,9.5,12.0,0.0,33.33333333333333,-40.0,0.0,0.0,12.796208530805696,13.58024691358024,13.11475409836067,85.00000000000001,0.0,3.2,0.3,8.5
2023Q2,87062.0,-1.2,-1.3,1.0,3.3333333333333335,0.5,1.0,2.3333333333333335,76.66666666666667,29.333333333333332,46.0,13.333333333333334,1.0,1.0,4.0,3.0,0.5,0.8333333333333334,1.0,1.0,2.0,2.0,79.33333333333333,70.33333333333333,30.666666666666668,27.0,46.0,40.666666666666664,12.333333333333334,6.666666666666667,1.0,0.875,3.666666666666666,3.4166666666666665,0.5,0.7083333333333334,1.0,1.0,2.166666666666666,1.9166666666666665,78.0,75.5,29.999999999999993,30.0,46.0,44.08333333333333,12.833333333333332,11.333333333333334,0.0,-16.666666666666664,0.0,0.0,16.666666666666675,-3.361344537815114,-4.34782608695653,0.0,8.108108108108114,-0.1,2.8,2.9,6.8
2023Q3,86640.2,-0.5,-1.8,0.5,3.3333333333333335,0.6666666666666666,1.0,2.0,80.0,29.666666666666668,45.333333333333336,11.333333333333334,1.0,1.0,3.3333333333333335,4.0,0.5,0.5,1.0,1.0,2.3333333333333335,2.0,76.66666666666667,79.33333333333333,29.333333333333332,30.666666666666668,46.0,46.0,13.333333333333334,12.333333333333334,0.75,0.875,3.3333333333333335,3.4166666666666665,0.5833333333333333,0.625,1.0,1.0,2.166666666666666,2.0833333333333335,78.33333333333334,76.58333333333333,29.499999999999993,29.166666666666664,45.66666666666667,44.5,12.333333333333334,10.916666666666668,-50.0,0.0,33.33333333333333,0.0,-14.28571428571429,4.347826086956519,1.1363636363636465,-1.449275362318836,-15.000000000000002,-1.2,-1.3,0.0,3.5
2023Q4,86235.5,-0.5,-2.2,0.8333333333333334,3.6666666666666665,0.6666666666666666,1.0,2.6666666666666665,74.66666666666667,24.333333333333332,43.333333333333336,6.0,0.5,1.0,3.3333333333333335,3.3333333333333335,0.6666666666666666,0.5,1.0,1.0,2.0,2.3333333333333335,80.0,76.66666666666667,29.666666666666668,29.333333333333332,45.333333333333336,46.0,11.333333333333334,13.333333333333334,0.6666666666666667,0.8333333333333333,3.499999999999999,3.5833333333333335,0.6666666666666666,0.5833333333333333,1.0,1.0,2.3333333333333326,2.25,77.33333333333334,77.66666666666667,26.999999999999993,28.5,44.333333333333336,45.166666666666664,8.666666666666668,10.75,66.66666666666667,9.999999999999986,0.0,0.0,33.33333333333333,-6.666666666666665,-17.977528089887652,-4.411764705882348,-47.05882352941176,-0.5,-1.8,0.0,3.2
2024Q1,86324.3,0.1,-2.1,0.8333333333333334,4.0,0.5,1.0,3.3333333333333335,89.33333333333333,23.333333333333332,43.333333333333336,10.666666666666666,0.8333333333333334,0.5,3.6666666666666665,3.3333333333333335,0.6666666666666666,0.6666666666666666,1.0,1.0,2.6666666666666665,2.0,74.66666666666667,80.0,24.333333333333332,29.666666666666668,43.333333333333336,45.333333333333336,6.0,11.333333333333334,0.8333333333333334,0.7916666666666666,3.833333333333332,3.583333333333333,0.5833333333333333,0.5833333333333333,1.0,1.0,2.999999999999999,2.5833333333333335,82.0,80.16666666666667,23.833333333333325,26.666666666666668,43.333333333333336,44.50000000000001,8.333333333333332,10.333333333333334,0.0,9.090909090909104,-25.0,0.0,25.00000000000002,19.64285714285714,-4.109589041095896,0.0,77.77777777777777,-0.5,-2.2,-0.1,2.8
